id,freq_id
349311,4
374231,4
971343,4
704634,4
981850,4
493468,4
778848,4
385274,4
92471,4
725255,4
691847,4
3524,4
188828,4
37334,4
373865,4
92450,4
603206,4
986360,4
958898,4
393180,4
422586,4
682765,4
927035,4
92488,4
997364,4
303989,4
54680,4
825555,4
997402,4
487173,4
504037,4
3417,4
303930,4
834496,4
942376,4
803464,4
957604,4
422640,4
691147,4
599489,4
502550,4
576109,4
582484,4
86470,4
407019,4
228155,4
236377,4
599552,4
63568,4
942270,4
582411,4
792163,4
888104,4
669744,4
357809,4
174022,4
576154,4
594438,4
896196,4
174025,4
291218,4
58217,4
121161,4
997138,4
422574,4
731110,4
918815,4
357664,4
725215,4
446565,4
291200,4
855218,4
322959,4
474414,4
241247,4
152979,4
746197,4
504018,4
304258,4
473879,4
174516,4
828153,4
257559,4
802760,4
473510,4
4998,4
689629,4
732637,4
487683,4
154441,4
75596,4
620847,4
701213,4
765090,4
136854,4
497405,4
257627,4
321371,4
631498,4
608850,4
872221,4
641403,4
950284,4
888723,4
321643,4
906743,4
440355,4
765254,4
698744,4
282805,4
954661,4
257517,4
430051,4
75562,4
136752,4
242270,4
900041,4
421926,4
972330,4
5105,4
112345,4
487743,4
257711,4
712061,4
454587,4
332434,4
605070,4
732925,4
520495,4
473326,4
865704,4
306505,4
764770,4
819739,4
175255,4
995916,4
137021,4
536585,4
967166,4
308824,4
359045,4
276394,4
16433,4
764983,4
996041,4
24316,4
917399,4
881453,4
332353,4
194455,4
87181,4
555784,4
828420,4
838390,4
670025,4
16370,4
358800,4
657223,4
825203,4
916147,4
305415,4
257234,4
772116,4
544059,4
194267,4
551285,4
86875,4
582094,4
4854,4
888554,4
971940,4
881935,4
631692,4
75371,4
205116,4
996426,4
916164,4
680457,4
926819,4
618771,4
882089,4
23741,4
765742,4
933210,4
276256,4
104928,4
136430,4
776727,4
187905,4
899844,4
331573,4
669890,4
100591,4
536671,4
394865,4
407395,4
407399,4
251689,4
166747,4
436817,4
257417,4
765344,4
217122,4
52617,4
573061,4
661213,4
641462,4
368396,4
789742,4
673325,4
613603,4
166651,4
436802,4
392949,4
305754,4
305723,4
187704,4
814540,4
732177,4
745397,4
950384,4
398238,4
872019,4
36227,4
802921,4
392989,4
75431,4
466316,4
752941,4
436853,4
282708,4
594657,4
788313,4
665186,4
455870,4
488351,4
286552,4
449301,4
59593,4
587961,4
248492,4
490528,4
110767,4
262385,4
341141,4
111373,4
445102,4
162310,4
208521,4
657853,4
67316,4
678065,4
141620,4
662298,4
44940,4
585809,4
965921,4
877625,4
411340,4
612662,4
924316,4
960495,4
601573,4
28053,4
377879,4
96945,4
877529,4
914589,4
798990,4
433995,4
89265,4
938901,4
220305,4
992519,4
246418,4
862340,4
28391,4
639273,4
849078,4
708448,4
837563,4
106775,4
578537,4
780621,4
570097,4
196864,4
379786,4
600874,4
931193,4
596621,4
316001,4
559483,4
139785,4
558187,4
246299,4
28295,4
139799,4
877281,4
10161,4
139806,4
592596,4
162239,4
849068,4
709750,4
615843,4
800469,4
654964,4
757369,4
956303,4
622467,4
419612,4
738418,4
230670,4
499004,4
139271,4
904221,4
245705,4
448582,4
601693,4
259883,4
125380,4
719167,4
529798,4
989885,4
98388,4
798693,4
427502,4
470846,4
893593,4
677831,4
877935,4
760656,4
600602,4
125277,4
679236,4
925573,4
829883,4
840576,4
499603,4
891334,4
874871,4
904267,4
904266,4
848876,4
975615,4
457065,4
535248,4
831839,4
904143,4
579709,4
418072,4
159360,4
45054,4
197063,4
56358,4
862824,4
741001,4
875161,4
571216,4
445037,4
27939,4
380228,4
893408,4
628816,4
197031,4
547120,4
978374,4
592343,4
106873,4
961297,4
9528,4
439437,4
202207,4
90612,4
710071,4
59021,4
964994,4
362590,4
791118,4
684292,4
89146,4
800774,4
489236,4
489243,4
448607,4
67520,4
363179,4
630066,4
260994,4
247654,4
231972,4
601053,4
44694,4
939571,4
861294,4
503397,4
822656,4
758818,4
97348,4
59340,4
126819,4
666551,4
558900,4
339446,4
990917,4
428407,4
247243,4
558547,4
221360,4
28906,4
403800,4
160773,4
140289,4
315181,4
666384,4
739943,4
539132,4
914775,4
708960,4
774572,4
530023,4
379193,4
790625,4
861372,4
991388,4
919999,4
780877,4
671289,4
196528,4
720224,4
127069,4
378987,4
126963,4
758381,4
609820,4
364082,4
558725,4
837761,4
221196,4
615994,4
503421,4
849327,4
140633,4
629376,4
690436,4
247520,4
739761,4
822852,4
518724,4
339391,4
830942,4
911458,4
570556,4
29515,4
208782,4
524717,4
339324,4
247280,4
548150,4
499182,4
428371,4
977616,4
221376,4
507036,4
588013,4
759395,4
757648,4
902648,4
809951,4
719808,4
648328,4
44316,4
809958,4
876890,4
261874,4
160419,4
196268,4
738710,4
246790,4
434751,4
622749,4
690340,4
90227,4
364663,4
579428,4
363214,4
469091,4
892036,4
30376,4
260648,4
740352,4
699623,4
601398,4
160271,4
738518,4
482137,4
231272,4
273398,4
558303,4
481461,4
160446,4
179950,4
991744,4
860992,4
11964,4
759129,4
991735,4
68520,4
529997,4
160604,4
78118,4
720571,4
609957,4
558432,4
539161,4
548349,4
822522,4
126560,4
740130,4
410535,4
89604,4
78102,4
790841,4
953811,4
685092,4
445507,4
840345,4
202932,4
30116,4
428504,4
273374,4
457866,4
947087,4
976777,4
609971,4
140129,4
315481,4
737205,4
700358,4
966637,4
412067,4
295904,4
488571,4
549877,4
683837,4
195316,4
366530,4
114913,4
679650,4
512906,4
755367,4
65889,4
974363,4
832716,4
45563,4
577573,4
735493,4
472006,4
309860,4
587649,4
561081,4
309528,4
204063,4
412104,4
309554,4
914252,4
762436,4
839817,4
344662,4
679659,4
318750,4
624124,4
184582,4
439203,4
755249,4
545947,4
80585,4
595390,4
420585,4
32903,4
66044,4
779938,4
665522,4
184115,4
488713,4
588652,4
201787,4
244546,4
203849,4
244552,4
874108,4
630506,4
32820,4
797859,4
88372,4
609245,4
700672,4
157497,4
580597,4
735656,4
695499,4
640214,4
628244,4
762181,4
7853,4
26433,4
526135,4
964684,4
923678,4
264183,4
208083,4
344150,4
707123,4
309524,4
621712,4
915494,4
360679,4
636722,4
613727,4
894633,4
937587,4
43113,4
397496,4
309103,4
309122,4
176746,4
319122,4
360735,4
864527,4
309184,4
517155,4
556747,4
472241,4
502306,4
580901,4
529564,4
143803,4
278793,4
185188,4
14987,4
791588,4
491810,4
308897,4
797214,4
334361,4
786447,4
711104,4
420971,4
360646,4
25849,4
366871,4
879878,4
360752,4
435827,4
614240,4
435862,4
229768,4
129419,4
988739,4
801725,4
455927,4
366705,4
7455,4
420798,4
873762,4
616344,4
949185,4
107249,4
184696,4
138220,4
213062,4
296028,4
762754,4
49408,4
787944,4
412209,4
526410,4
974005,4
679734,4
292358,4
735135,4
994388,4
406930,4
670485,4
672677,4
711018,4
920403,4
605427,4
858243,4
197459,4
667321,4
317144,4
821523,4
695675,4
655535,4
8772,4
649141,4
417748,4
427294,4
809007,4
844092,4
111624,4
993259,4
595742,4
891075,4
721822,4
480634,4
699356,4
197283,4
390671,4
230436,4
8734,4
938252,4
993381,4
361845,4
549406,4
930044,4
317566,4
480556,4
449507,4
183447,4
890996,4
978929,4
891024,4
840631,4
953552,4
637480,4
459767,4
692312,4
637411,4
761009,4
710301,4
596884,4
106993,4
411634,4
737048,4
219640,4
630096,4
233153,4
158779,4
874769,4
66752,4
27384,4
809133,4
579973,4
178335,4
178259,4
780279,4
649100,4
737003,4
741648,4
32034,4
8902,4
490985,4
278259,4
245329,4
535149,4
904442,4
741585,4
139066,4
679320,4
77322,4
98555,4
317284,4
613844,4
975106,4
317589,4
718547,4
812466,4
535008,4
655638,4
679528,4
435605,4
381392,4
335574,4
890696,4
183826,4
601989,4
244775,4
273807,4
571781,4
58856,4
761660,4
88522,4
115009,4
821211,4
974871,4
609305,4
845457,4
66164,4
335480,4
722251,4
832498,4
183997,4
755704,4
637202,4
128980,4
110267,4
263929,4
677346,4
557218,4
773406,4
683978,4
32524,4
343525,4
655558,4
390581,4
138817,4
277041,4
456649,4
365990,4
158166,4
946311,4
295465,4
780092,4
77099,4
901656,4
646765,4
722006,4
51378,4
58894,4
208207,4
480463,4
989312,4
96360,4
128727,4
66307,4
946258,4
684037,4
26846,4
397210,4
850197,4
538614,4
77006,4
878929,4
863772,4
278363,4
459993,4
163740,4
615619,4
790248,4
228013,4
507353,4
474596,4
838713,4
299915,4
770049,4
703971,4
2759,4
730300,4
216155,4
693585,4
423971,4
61970,4
423966,4
714363,4
573820,4
351237,4
689194,4
393545,4
328771,4
514404,4
594163,4
750682,4
669098,4
298785,4
171151,4
269982,4
604067,4
372154,4
72026,4
18281,4
495200,4
997904,4
84316,4
437766,4
983881,4
504546,4
134835,4
749490,4
385853,4
703980,4
663952,4
963389,4
999610,4
817870,4
86146,4
281504,4
663961,4
618973,4
896942,4
729496,4
970496,4
542056,4
354204,4
38224,4
432000,4
151844,4
626076,4
985813,4
327299,4
226127,4
2612,4
827530,4
898739,4
1097,4
302893,4
583822,4
108485,4
281083,4
725696,4
543005,4
371187,4
951957,4
356977,4
423947,4
884988,4
63001,4
288950,4
299984,4
422980,4
147542,4
682271,4
657002,4
715825,4
746952,4
40507,4
528837,4
239832,4
134773,4
944076,4
500936,4
355847,4
838692,4
584176,4
289493,4
664273,4
612326,4
574703,4
440494,4
500927,4
540706,4
387231,4
907758,4
834706,4
912704,4
101998,4
944483,4
475960,4
424515,4
149335,4
688551,4
134753,4
838794,4
502579,4
299669,4
424018,4
146720,4
39583,4
725533,4
71931,4
521548,4
303283,4
354502,4
552540,4
281118,4
405908,4
603383,4
385749,4
626961,4
805301,4
887594,4
486039,4
598114,4
767508,4
818623,4
453119,4
886986,4
702500,4
370359,4
198833,4
853774,4
883497,4
22556,4
542493,4
826434,4
324888,4
210504,4
632684,4
108831,4
704060,4
565635,4
767421,4
356318,4
927490,4
663931,4
541235,4
493784,4
554667,4
109046,4
663531,4
510279,4
955276,4
373310,4
422885,4
385799,4
541182,4
113789,4
355745,4
703544,4
869549,4
476266,4
642600,4
693893,4
697885,4
869546,4
583094,4
884024,4
329315,4
999281,4
771,4
22126,4
652249,4
149820,4
2350,4
398943,4
908031,4
133189,4
280903,4
22114,4
935680,4
497715,4
39948,4
674379,4
206949,4
919119,4
726803,4
443030,4
476279,4
172782,4
942692,4
921904,4
92855,4
46872,4
750943,4
353949,4
604204,4
642522,4
353681,4
237244,4
117889,4
353840,4
985558,4
604465,4
399312,4
566454,4
661619,4
210664,4
41145,4
326009,4
240263,4
921828,4
619021,4
521246,4
869459,4
62700,4
440558,4
94442,4
933827,4
41598,4
325932,4
372880,4
715639,4
698136,4
199977,4
923,4
575722,4
701811,4
771228,4
2313,4
47772,4
842060,4
869410,4
626854,4
934355,4
405063,4
324304,4
280950,4
869558,4
816914,4
353426,4
528034,4
552149,4
475447,4
486901,4
747154,4
984481,4
663171,4
943641,4
691579,4
599217,4
533339,4
540788,4
794608,4
501051,4
206245,4
354054,4
542635,4
393407,4
969322,4
431411,4
290067,4
199083,4
514398,4
789350,4
254750,4
958302,4
477893,4
206235,4
101683,4
984762,4
47707,4
604113,4
542036,4
552421,4
587155,4
94352,4
769449,4
477175,4
612032,4
302017,4
369962,4
216013,4
804854,4
583601,4
537668,4
870581,4
564903,4
515230,4
351597,4
237254,4
868327,4
898961,4
573922,4
135000,4
135193,4
898306,4
147141,4
564064,4
777655,4
494747,4
916797,4
853110,4
225583,4
430749,4
371821,4
62872,4
767790,4
542644,4
564287,4
101458,4
593737,4
951308,4
771337,4
134332,4
943222,4
886483,4
326193,4
566397,4
85875,4
983391,4
192170,4
943729,4
673669,4
493614,4
150750,4
477363,4
852217,4
521762,4
922183,4
509706,4
39502,4
851818,4
440475,4
267696,4
190965,4
716055,4
210546,4
73412,4
770376,4
83174,4
689077,4
552719,4
593535,4
280584,4
702298,4
40858,4
148870,4
984062,4
37750,4
784011,4
102996,4
170927,4
633871,4
928361,4
726334,4
825570,4
369591,4
118137,4
453276,4
147982,4
847284,4
502758,4
206496,4
806466,4
253727,4
146477,4
847641,4
598025,4
986211,4
275737,4
528378,4
643431,4
152338,4
119486,4
205557,4
63347,4
1589,4
817516,4
582652,4
37686,4
674487,4
726428,4
170980,4
537803,4
574790,4
897229,4
323407,4
21416,4
92585,4
371427,4
909624,4
594293,4
215247,4
495484,4
85072,4
62260,4
117664,4
109124,4
22814,4
140,4
514498,4
205539,4
552659,4
120800,4
452276,4
534076,4
93592,4
680898,4
271137,4
957825,4
149092,4
540968,4
586892,4
330146,4
303709,4
214542,4
303695,4
476832,4
450445,4
674199,4
806481,4
291037,4
269248,4
443743,4
510319,4
713009,4
462449,4
298642,4
599140,4
868067,4
369453,4
227163,4
325571,4
583398,4
846975,4
541455,4
985211,4
37838,4
582720,4
727550,4
537328,4
689150,4
971049,4
793013,4
897764,4
668760,4
644810,4
836578,4
254390,4
303822,4
270321,4
817973,4
282084,4
897074,4
927662,4
750567,4
968434,4
521547,4
777569,4
150340,4
117621,4
835954,4
281371,4
591864,4
73225,4
39154,4
299618,4
704337,4
92657,4
132996,4
984896,4
388650,4
846395,4
681246,4
325226,4
727402,4
73439,4
94748,4
587044,4
275307,3
489077,3
698219,3
549751,3
293164,3
293166,3
463318,3
790333,3
293052,3
197258,3
178191,3
826947,3
317089,3
756353,3
177399,3
756312,3
524173,3
489081,3
26523,3
318314,3
863411,3
58954,3
69339,3
710229,3
943733,3
460297,3
222349,3
69314,3
488647,3
596890,3
171996,3
508241,3
829412,3
549754,3
749907,3
829823,3
411640,3
27425,3
503272,3
578041,3
979437,3
222837,3
211820,3
372313,3
646914,3
293162,3
978589,3
538690,3
26402,3
699376,3
392098,3
537472,3
171633,3
27290,3
171540,3
978582,3
978817,3
623757,3
668923,3
684122,3
392141,3
392088,3
489121,3
433732,3
96230,3
26543,3
954172,3
591801,3
392304,3
128522,3
804710,3
259619,3
459502,3
549294,3
575305,3
21422,3
946052,3
683889,3
661620,3
623763,3
414290,3
978635,3
27240,3
463553,3
690785,3
178565,3
414317,3
530882,3
800990,3
273706,3
775472,3
96562,3
45252,3
755607,3
497081,3
585949,3
317334,3
275247,3
656517,3
459514,3
919140,3
318470,3
913007,3
901413,3
983531,3
411593,3
954299,3
58942,3
317339,3
488985,3
668924,3
293155,3
578096,3
47154,3
756435,3
755509,3
317170,3
549185,3
901923,3
549188,3
460269,3
392094,3
47267,3
222315,3
199390,3
222250,3
57801,3
586795,3
978613,3
292598,3
507944,3
21458,3
749917,3
377286,3
597121,3
372348,3
954178,3
377404,3
801511,3
829383,3
863180,3
667078,3
317122,3
655520,3
199432,3
411982,3
459621,3
608211,3
710252,3
829839,3
710749,3
317157,3
643998,3
756408,3
609457,3
684166,3
646975,3
211992,3
523795,3
586046,3
537463,3
105277,3
273679,3
946064,3
598598,3
537529,3
222885,3
925962,3
486260,3
927758,3
756388,3
316969,3
58797,3
507937,3
901394,3
433697,3
714159,3
199424,3
596836,3
325953,3
578053,3
178512,3
197170,3
255041,3
509504,3
132909,3
863366,3
489022,3
646521,3
325955,3
710713,3
69809,3
447309,3
898314,3
979447,3
45222,3
317114,3
273651,3
21145,3
447304,3
197525,3
667388,3
26398,3
710273,3
978723,3
964912,3
848827,3
414178,3
259096,3
197237,3
459659,3
293075,3
26397,3
609447,3
171614,3
94077,3
96607,3
72950,3
460304,3
578139,3
411962,3
403413,3
171560,3
259701,3
946089,3
460286,3
524130,3
26493,3
646657,3
963355,3
827031,3
376772,3
58886,3
863688,3
58888,3
847218,3
463394,3
128978,3
804525,3
414231,3
585980,3
376961,3
72826,3
848651,3
646738,3
646617,3
177577,3
45421,3
171957,3
901497,3
403360,3
177842,3
488857,3
623859,3
292881,3
460134,3
523892,3
714016,3
801208,3
801206,3
411870,3
325628,3
177856,3
925846,3
325536,3
755987,3
433437,3
785041,3
411758,3
954276,3
259232,3
608268,3
552847,3
58996,3
946314,3
777624,3
222727,3
292904,3
459928,3
804518,3
318151,3
376726,3
827051,3
440668,3
376738,3
509448,3
699291,3
171833,3
171836,3
376746,3
625868,3
983357,3
69508,3
522146,3
114995,3
661630,3
777614,3
596967,3
222566,3
372164,3
26641,3
318137,3
317818,3
459985,3
69539,3
682040,3
789220,3
133000,3
376846,3
414222,3
925816,3
226028,3
177709,3
643926,3
598509,3
403351,3
979174,3
755853,3
259365,3
58839,3
646683,3
325597,3
925819,3
549619,3
829582,3
789225,3
488785,3
597017,3
376831,3
946239,3
755816,3
448418,3
710553,3
26786,3
171875,3
115014,3
376837,3
403348,3
979199,3
273779,3
318025,3
508087,3
617750,3
96394,3
946281,3
325624,3
128800,3
259403,3
255207,3
318053,3
979270,3
801341,3
459994,3
317841,3
292755,3
801227,3
226022,3
549532,3
128807,3
460013,3
177619,3
682045,3
411854,3
691374,3
863782,3
392281,3
372230,3
868121,3
318033,3
954240,3
946278,3
460114,3
598511,3
698206,3
710526,3
829627,3
488883,3
596964,3
530898,3
27174,3
486425,3
946382,3
530320,3
749998,3
598560,3
790324,3
178085,3
402566,3
699349,3
690772,3
756193,3
549329,3
552744,3
901439,3
804504,3
433642,3
226010,3
983325,3
377111,3
597081,3
403398,3
440655,3
646836,3
21226,3
115118,3
775720,3
927612,3
925702,3
804506,3
488931,3
325489,3
226121,3
756163,3
586781,3
460081,3
756141,3
596921,3
522066,3
901801,3
901426,3
681999,3
755620,3
128549,3
801102,3
964849,3
259608,3
829439,3
318268,3
946408,3
667132,3
69355,3
699225,3
58817,3
901800,3
325772,3
372290,3
775503,3
317418,3
509486,3
755630,3
863488,3
750229,3
69704,3
128561,3
598562,3
646863,3
863481,3
848622,3
27191,3
447337,3
963386,3
549364,3
714046,3
448398,3
69459,3
72841,3
979012,3
901707,3
979336,3
591827,3
609374,3
317583,3
829714,3
925745,3
710435,3
317575,3
431553,3
292933,3
549410,3
171796,3
946347,3
863615,3
646609,3
756039,3
756040,3
714068,3
710460,3
503225,3
171803,3
45339,3
756083,3
177931,3
433611,3
447352,3
222517,3
577887,3
848757,3
549698,3
72848,3
978933,3
756096,3
128622,3
549380,3
714103,3
318184,3
459865,3
901736,3
317499,3
964731,3
222453,3
133088,3
710660,3
829471,3
577954,3
538565,3
530892,3
552874,3
756123,3
617781,3
755666,3
402570,3
838019,3
69442,3
750211,3
392190,3
682010,3
756107,3
838063,3
978966,3
318182,3
509472,3
684094,3
27083,3
69433,3
775508,3
862853,3
275352,3
485991,3
548405,3
260807,3
925122,3
690535,3
28755,3
749365,3
315488,3
212193,3
315463,3
44776,3
221433,3
902715,3
830586,3
548376,3
623257,3
179871,3
805040,3
179881,3
774930,3
371612,3
326523,3
133566,3
171090,3
127443,3
507543,3
655310,3
293702,3
757750,3
757751,3
616989,3
326503,3
378389,3
647696,3
226513,3
20576,3
73205,3
391635,3
757761,3
68571,3
458697,3
326520,3
315417,3
919098,3
20591,3
434316,3
757929,3
714474,3
757932,3
830620,3
749335,3
378542,3
68504,3
439765,3
800226,3
212210,3
28885,3
260903,3
609750,3
431304,3
410957,3
179979,3
434344,3
524646,3
977608,3
410988,3
592449,3
868755,3
199703,3
254574,3
553221,3
757884,3
371604,3
849239,3
371601,3
326553,3
847023,3
709448,3
698056,3
179913,3
861954,3
260861,3
757900,3
260864,3
757906,3
260866,3
749343,3
411059,3
578685,3
902774,3
199671,3
684534,3
647622,3
127547,3
171148,3
458777,3
496732,3
868669,3
524520,3
391698,3
28583,3
847046,3
647641,3
612848,3
127534,3
463773,3
699636,3
496730,3
293629,3
221535,3
20662,3
458787,3
800385,3
221594,3
925207,3
20680,3
315813,3
28511,3
28513,3
849129,3
548548,3
411127,3
800396,3
315777,3
578607,3
97155,3
226459,3
538910,3
378251,3
378254,3
44849,3
326414,3
623325,3
524533,3
983923,3
260682,3
849176,3
862078,3
115508,3
749423,3
699654,3
849177,3
714423,3
965261,3
179768,3
626129,3
714433,3
548442,3
458722,3
68593,3
57694,3
463795,3
260762,3
315575,3
698097,3
226480,3
862081,3
902655,3
44826,3
757628,3
371686,3
326450,3
127505,3
800351,3
431358,3
830509,3
977801,3
800339,3
315641,3
656611,3
656615,3
68616,3
868693,3
790556,3
133537,3
709567,3
486026,3
458570,3
179994,3
315831,3
838956,3
180305,3
574887,3
434406,3
127103,3
93662,3
861704,3
553293,3
68341,3
97379,3
378789,3
690500,3
574878,3
180319,3
414719,3
984057,3
524729,3
261077,3
29223,3
115616,3
226590,3
180304,3
378767,3
699734,3
861731,3
963175,3
414703,3
758214,3
643546,3
777896,3
273263,3
371549,3
458458,3
608111,3
623152,3
448862,3
314954,3
947247,3
709284,3
897889,3
626182,3
902918,3
666539,3
774829,3
489796,3
314862,3
578915,3
29275,3
774811,3
410877,3
314800,3
586874,3
391549,3
574855,3
29300,3
647899,3
977323,3
314759,3
868838,3
254456,3
261142,3
458366,3
293894,3
29323,3
800041,3
73300,3
548127,3
578914,3
826613,3
196605,3
616976,3
133672,3
800092,3
578894,3
913156,3
133675,3
861677,3
20393,3
29265,3
261100,3
647868,3
585677,3
261106,3
868829,3
617981,3
647886,3
314821,3
977428,3
133633,3
260918,3
378648,3
699707,3
28978,3
378611,3
800182,3
378615,3
789058,3
574920,3
104212,3
28994,3
410944,3
68444,3
326590,3
127246,3
681699,3
749321,3
97320,3
260976,3
293762,3
410934,3
861834,3
548272,3
260937,3
977592,3
965331,3
902790,3
496692,3
758007,3
919905,3
378590,3
830648,3
714483,3
965348,3
68459,3
623221,3
758017,3
180029,3
180031,3
180035,3
127278,3
666584,3
548285,3
538985,3
260991,3
578858,3
463836,3
29086,3
830699,3
180212,3
868776,3
458482,3
774866,3
221276,3
315031,3
410916,3
431293,3
315023,3
489790,3
553274,3
830707,3
758200,3
690504,3
714521,3
458472,3
315013,3
684693,3
647836,3
953960,3
171023,3
777887,3
180140,3
133612,3
647827,3
29034,3
180150,3
758120,3
171028,3
171018,3
414684,3
596466,3
180172,3
919919,3
709338,3
180178,3
681697,3
180180,3
902871,3
260606,3
612858,3
530253,3
585845,3
684314,3
925418,3
699490,3
128074,3
503306,3
115291,3
662267,3
902215,3
709980,3
862817,3
254856,3
609568,3
647266,3
690624,3
178973,3
68985,3
596729,3
662269,3
447247,3
93827,3
955019,3
440690,3
548906,3
777756,3
578268,3
830047,3
749763,3
902176,3
115270,3
171428,3
222036,3
749761,3
69012,3
691446,3
96866,3
260060,3
260067,3
955105,3
699478,3
93834,3
662262,3
749729,3
978318,3
326097,3
847078,3
800672,3
898135,3
403486,3
862690,3
943652,3
902272,3
757013,3
709900,3
221930,3
946768,3
28012,3
757039,3
548792,3
862662,3
20867,3
868514,3
757044,3
553060,3
316417,3
585834,3
684354,3
666933,3
433945,3
20908,3
575073,3
983723,3
965046,3
623538,3
486150,3
965048,3
626032,3
608166,3
925377,3
756964,3
459219,3
946723,3
27969,3
548822,3
848994,3
777770,3
946741,3
104396,3
848949,3
623492,3
459415,3
377508,3
459457,3
